race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202510020411,20250706,5,1,1,2019100604,ヤマニンアンフィル,牝,6,青鹿毛,2,2001103114,ダイワメジャー,2008104795,ヤマニンパピオネ,000a00fa34,スウェプトオーヴァーボード,差,01176,亀田,53.0,0,01151,斉藤崇,329004,土井肇,800314,錦岡牧場,0,錦岡牧場,,,,栗東,,,,,,,,,,,21.9,,-,,,0,1,35.1,13,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,1,2,1,2016104668,カリボール,牡,9,鹿毛,2,2009106461,ジャスタウェイ,2001103471,レイズアンドコール,1989108341,サクラバクシンオー,先,01200,西塚,56.0,0,01148,西村,324030,大和屋暁,373126,ノーザンファーム,1,ノーザンＦ,,,,栗東,,,,,,,,,,,39.2,,-,,,0,1,68.1,16,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,13,3,2,2020101897,レッドヒルシューズ,牝,5,栗毛,2,2001103038,ハーツクライ,2008105732,ヤマノラヴ,1997110025,アグネスデジタル,先,01130,高倉,53.0,0,01161,武英,163031,呉本昌時,724540,チャンピオンズファーム,1,チャンピオン,,,,栗東,,,,,,,,,,,67.3,,-,,,0,1,30.9,11,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,11,4,2,2020100815,ミルトクレイモー,牡,5,鹿毛,2,2001190004,バゴ,2013106419,ウートゥルメール,1998101554,マンハッタンカフェ,先,01126,松山,54.0,0,01186,中村,695033,永山勝敏,700048,大北牧場,0,大北牧場,,,,栗東,,,,,,,,,,,37.7,,-,,,0,1,31.3,12,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,14,5,3,2020102764,モズメイメイ,牝,5,鹿毛,2,2008103244,リアルインパクト,2014105410,インラグジュアリー,000a01239b,Frankel,先,01213,高杉,56.5,0,01210,前川,005803,キャピタル・システム,393126,社台ファーム,0,社台Ｆ,,,,栗東,,,,,,,,,,,29.8,,-,,,0,1,8.4,3,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,7,6,3,2019103714,メイショウソラフネ,牡,6,黒鹿毛,2,2011100655,モーリス,2007101565,メイショウデイム,1998101554,マンハッタンカフェ,差,01034,酒井,57.0,0,01140,石橋,523005,松本好雄,733013,太陽牧場,0,太陽牧場,,,,栗東,,,,,,,,,,,17.5,,-,,,0,0,16.5,8,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,22,7,4,2022106394,クラスペディア,牡,3,黒鹿毛,2,2015110096,ミスターメロディ,2010103719,ウンベラータ,1998101516,アグネスタキオン,大,01152,小崎,54.0,0,01198,河嶋,831031,塚田義広,903358,田端牧場,0,田端牧場,,,,栗東,,,,,,,,,,,9.2,,-,,,0,0,9.1,5,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,21,8,4,2022102849,エイシンワンド,牡,3,鹿毛,2,000a0113a1,ディスクリートキャット,2006103470,エイシンフェアリー,1994109686,タイキシャトル,先,01216,吉村,54.0,0,01058,大久保,785800,栄進堂,103011,高野牧場,0,高野牧場,,,,栗東,,,,,,,,,,,18.5,,-,,,0,1,28.0,10,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,19,9,5,2021106601,ヤマニンアルリフラ,牡,4,芦毛,2,2011103565,イスラボニータ,2008104795,ヤマニンパピオネ,000a00fa34,スウェプトオーヴァーボード,先,01180,団野,55.0,0,01151,斉藤崇,329004,土井肇,800314,錦岡牧場,0,錦岡牧場,,,,栗東,,,,,,,,,,,10.3,,-,,,0,0,10.3,6,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,15,10,5,2020105400,タマモブラックタイ,牡,5,鹿毛,2,000a0136f6,デクラレーションオブウォー,2012101462,タマモイヤリング,2001103312,ブラックタイド,差,01186,角田和,55.0,0,01121,角田,515800,タマモ,800310,対馬正,1,対馬正,,,,栗東,,,,,,,,,,,16.4,,-,,,0,1,62.1,15,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,9,11,6,2019105806,ドロップオブライト,牝,6,黒鹿毛,2,2008102985,トーセンラー,2003104556,プレシャスドロップ,000a00013a,フレンチデピュティ,先,01185,小沢,56.0,0,01203,福永,851009,岡田牧雄,233071,岡田スタッド,0,岡田スタツド,,,,栗東,,,,,,,,,,,31.0,,-,,,0,0,48.3,14,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,16,12,6,2020110114,スリーアイランド,牝,5,栗毛,2,000a013f8e,Zoustar,000a01beff,Entreat,000a002328,Pivotal,先,01208,田口,52.0,0,01039,中竹,061800,永井商事,150735,Cn Farm Ltd,0,ＣｎＦａｒｍ,,,,栗東,,,,,,,,,,,81.7,,-,,,0,1,110.6,17,"<span class=""Icon_HorseMark Icon_MaruGai""></span>",,1,,,,,2025-07-04 11:31:53
202510020411,20250706,8,13,7,2019105658,オタルエバー,牡,6,黒鹿毛,2,2013105915,リオンディーズ,2008110125,ルージュクール,000a00fe93,Redoute's Choice,先,00732,幸,57.5,0,01039,中竹,311031,住谷幾久子,930543,レイクヴィラファーム,0,レイクヴィラ,,,,栗東,,,,,,,,,,,27.9,,-,,,0,0,25.2,9,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,20,14,7,2022101623,アブキールベイ,牝,3,栗毛,2,2013100612,ファインニードル,2016103306,アゴベイ,2001103038,ハーツクライ,差,01163,坂井,53.0,0,01170,坂口,003060,ゴドルフィン,811540,ダーレー・ジャパン・ファーム,0,ダーレーＪＦ,,,,栗東,,,,,,,,,,,4.0,,-,,,0,1,5.4,2,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,17,15,7,2021100130,ロードフォアエース,牡,4,鹿毛,2,2008103552,ロードカナロア,000a01591e,イトワズマジック,000a011d00,War Front,先,01088,川田,56.5,0,01061,友道,170800,ロードホースクラブ,253025,ケイアイファーム,0,ケイアイＦ,,,,栗東,,,,,,,,,,,5.5,,-,,,0,1,2.8,1,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,6,16,8,2019102137,シロン,牝,6,鹿毛,2,2010105827,キズナ,2005102517,ケイティーズベスト,1998190004,ファルブラヴ,先,01124,国分恭,53.0,0,01194,小栗,682033,山本律,633321,藤本直弘,1,藤本直弘,,,,栗東,,,,,,,,,,,57.4,,-,,,0,0,151.6,18,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,3,17,8,2018102281,キタノエクスプレス,牡,7,鹿毛,2,2011110091,アジアエクスプレス,2009104344,ツルマルサンチャン,2002100816,ディープインパクト,差,01125,国分優,57.0,0,01170,坂口,163002,北所直人,523209,村上欽哉,0,村上欽哉,,,,栗東,,,,,,,,,,,8.0,,-,,,0,0,13.3,7,,,1,,,,,2025-07-04 11:31:53
202510020411,20250706,4,18,8,2018106055,ヨシノイースター,牡,7,黒鹿毛,2,2007103143,ルーラーシップ,2011105664,アースプレイ,2000101517,ゼンノロブロイ,先,00422,内田博,58.0,0,01069,中尾,728033,清水義徳,500034,ガーベラパークスタッド,0,ガーベラＰＳ,,,,栗東,,,,,,,,,,,6.1,,-,,,0,0,8.5,4,,,1,,,,,2025-07-04 11:31:53
