race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202506030211,20250330,15,1,1,2021100169,ロードクロンヌ,牡,4,黒鹿毛,2,2013105915,リオンディーズ,2010101344,リラコサージュ,000a000082,ブライアンズタイム,先,01093,藤岡佑,57.0,0,01184,四位,170800,ロードホースクラブ,253025,ケイアイファーム,0,ケイアイＦ,38.4,,,栗東,480,-,2,,3,3,,,1:51.6,1,2.6,クビ,2-2-3-2,,,0,0,2.4,1,,H,1,,,,,2025-05-22 18:04:40
202506030211,20250330,2,2,2,2018104462,キタノリューオー,牡,7,鹿毛,1,2006100529,ジョーカプチーノ,1998104267,モリトオウカ,000a000082,ブライアンズタイム,差,01184,原,57.0,0,01024,萱野,163002,北所直人,733306,見上牧場,0,見上牧場,39.6,,,美浦,474,,0,,13,13,,,1:53.4,14,128.9,ハナ,8-8-8-9,,,0,1,103.3,14,,H,1,,,,,2025-07-03 18:25:33
202506030211,20250330,4,3,2,2018105164,スレイマン,牡,7,栗毛,2,2001103460,キングカメハメハ,000a010eb8,ドナブリーニ,000a00fe97,Bertolini,先,05386,戸崎圭,57.5,0,01144,池添,226800,サンデーレーシング,373126,ノーザンファーム,1,ノーザンＦ,40.1,,,栗東,542,-,6,,14,14,,,1:53.4,8,19.4,クビ,2-2-3-4,,,0,1,15.7,7,,H,1,,,,,2025-05-22 18:04:40
202506030211,20250330,11,4,3,2019105604,ブレイクフォース,牡,6,栗毛,1,2011110091,アジアエクスプレス,2001105204,プレシャスフラワー,000a00033a,サンデーサイレンス,差,01179,菅原明,57.5,0,01153,中舘,482002,水上行雄,313378,橋本牧場,0,橋本牧場,37.7,,,美浦,492,-,10,,4,4,,,1:51.8,11,36.8,1,12-12-11-11,,,0,1,39.2,11,,H,1,,,,,2025-04-17 18:34:57
202506030211,20250330,12,5,3,2019105746,ホウオウルーレット,牡,6,鹿毛,1,000a010a10,ロージズインメイ,2007102877,オメガフレグランス,1999106689,ゴールドアリュール,差,01075,田辺,57.0,0,01127,栗田,906033,小笹芳央,233071,岡田スタッド,1,岡田スタツド,37.8,,,美浦,500,+,6,,5,5,,,1:52.0,6,16.2,1.1/4,12-12-13-13,,,0,1,13.3,6,,H,1,,,,,2025-04-17 18:34:57
202506030211,20250330,16,6,4,2021100561,ハビレ,牡,4,栗毛,1,000a011155,ヘニーヒューズ,2013102771,トモトモリバー,2001103312,ブラックタイド,差,01122,三浦,57.0,0,01147,武井,535033,古賀慎一,230044,秋場牧場,0,秋場牧場,38.1,,,美浦,506,-,4,,6,6,,,1:52.1,4,8.8,1/2,11-11-11-11,,,0,0,4.2,2,,H,1,,,,,2025-05-29 18:20:15
202506030211,20250330,5,7,4,2018105431,ミッキーヌチバナ,牡,7,鹿毛,2,2010110102,ダノンレジェンド,2008102618,ヌチバナ,2001103460,キングカメハメハ,差,01091,丹内,58.0,0,01136,高橋亮,441007,野田みづき,301513,追分ファーム,0,追分Ｆ,38.5,,,栗東,518,-,4,,7,7,,,1:52.3,5,13.2,1.1/2,8-8-8-7,,,0,1,11.4,5,,H,1,,,,,2025-04-17 18:34:58
202506030211,20250330,13,8,5,2020105869,ストライク,牡,5,栗毛,1,2011110091,アジアエクスプレス,2015100813,シュネッラー,2008102636,オルフェーヴル,差,01077,石橋脩,55.0,0,01169,加藤士,849033,松谷翔太,430316,松浦牧場,0,松浦牧場,39.6,,,美浦,500,+,2,,12,12,,,1:53.4,12,54.3,2,8-8-8-9,,,0,1,56.5,12,"<span class=""Icon_HorseMark Icon_MaruChi""></span>",H,1,,,,,2025-03-31 10:32:04
202506030211,20250330,1,9,5,2018101087,ヴァンヤール,牡,7,栗毛,2,000a012045,タートルボウル,2009103059,ブライトエルフ,000a000082,ブライアンズタイム,差,01150,石川,58.0,0,01087,庄野,547800,ヒダカ・ブリーダーズ・ユニオン,203329,槇本牧場,0,槇本牧場,38.1,,,栗東,532,+,2,,10,10,,,1:52.7,10,36.0,1.1/2,15-15-14-14,,,0,1,31.8,9,"<span class=""Icon_HorseMark Icon_MaruChi""></span>",H,1,,,,,2025-06-12 18:37:32
202506030211,20250330,7,10,6,2019104116,コパノニコルソン,牡,6,栗毛,2,2010106548,コパノリッキー,2003102310,ソフィアルージュ,1998110135,クロフネ,差,00422,内田博,55.0,0,01018,宮,966007,小林祥晃,900018,宮内牧場,0,宮内牧場,39.2,,,栗東,536,,0,,15,15,,,1:53.8,15,289.7,2,14-14-14-15,,,0,1,192.8,15,,H,1,,,,,2025-05-22 18:04:08
