race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202505030211,20250608,18,1,1,2021105724,シックスペンス,牡,4,鹿毛,1,2010105827,キズナ,000a014412,フィンレイズラッキーチャーム,000a01316b,Twirling Candy,先,05339,ルメール,58.0,0,00399,国枝,486800,キャロットファーム,373126,ノーザンファーム,0,ノーザンＦ,34.7,,,美浦,504,+,4,,12,12,,,1:33.4,3,4.4,クビ,4-4,,,0,1,5.2,3,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,6,2,1,2018105610,ダディーズビビッド,牡,7,鹿毛,2,2010105827,キズナ,2002100852,ケイティーズギフト,000a00013a,フレンチデピュティ,差,01032,池添,58.0,0,01120,千田,754030,田島大史,343374,上水牧場,0,上水牧場,34.8,,,栗東,516,-,2,,14,14,,,1:33.8,16,235.2,1/2,8-8,,,0,0,206.8,16,,M,1,,,,,2025-06-19 18:31:11
202505030211,20250608,12,3,2,2019110020,マッドクール,牡,6,芦毛,2,000a0122b4,Dark Angel,000a013de8,Mad About You,000a001ef3,Indian Ridge,大,01163,坂井,58.0,0,01144,池添,226800,サンデーレーシング,530739,Moyglare Stud Farm Ltd,0,Ｍｏｙｇｌａ,34.9,,,栗東,544,+,4,,10,10,,,1:33.3,10,35.4,ハナ,2-1,,,0,0,52.1,11,"<span class=""Icon_HorseMark Icon_MaruGai""></span>",M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,7,4,2,2019100213,ウインマーベル,牡,6,栗毛,1,000a011ed3,アイルハヴアナザー,2002101336,コスモマーベラス,1992109618,フジキセキ,先,01126,松山,58.0,0,01174,深山,494800,ウイン,214514,コスモヴューファーム,1,コスモヴュー,34.7,,,美浦,484,,999,,5,5,,,1:33.1,11,38.3,クビ,1-2,,,0,0,37.3,10,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,11,5,3,2019105496,レッドモンレーヴ,牡,6,鹿毛,1,2008103552,ロードカナロア,2010104053,ラストグルーヴ,2002100816,ディープインパクト,追,05674,ディー,58.0,0,01191,蛯名正,180800,東京ホースレーシング,373126,ノーザンファーム,0,ノーザンＦ,35.2,,,美浦,524,,0,,15,15,,,1:33.9,12,59.0,クビ,6-4,,,0,0,55.8,12,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,5,6,3,2018105277,グラティアス,牡,7,鹿毛,2,2001103038,ハーツクライ,000a012b0b,マラコスタムブラダ,000a0129b9,Lizard Island,先,01140,横山和,58.0,0,01164,安田,072803,スリーエイチレーシング,373126,ノーザンファーム,0,ノーザンＦ,34.8,,,栗東,490,-,4,,16,16,,,1:34.1,17,418.2,1,14-14,,,0,1,346.6,17,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,8,7,4,2019104476,ガイアフォース,牡,6,芦毛,2,2012102013,キタサンブラック,2008102623,ナターレ,1998110135,クロフネ,先,01216,吉村,58.0,0,01157,杉山晴,300803,ＫＲジャパン,301513,追分ファーム,1,追分Ｆ,33.9,,,栗東,494,+,12,,2,2,,,1:32.9,9,32.2,1.1/2,8-8,,,0,1,31.0,9,,M,1,1,,,,2025-06-09 10:41:04
202505030211,20250608,16,8,4,2021101436,エコロヴァルツ,牡,4,黒鹿毛,2,2001103312,ブラックタイド,2006105481,プティプランセス,2001103460,キングカメハメハ,先,05212,Ｍデムーロ,58.0,0,01113,牧浦,783033,原村正紀,913124,下河辺牧場,0,下河辺牧場,34.2,,,栗東,492,,0,,7,7,,,1:33.2,7,18.8,クビ,8-8,,,0,0,20.5,7,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,13,9,5,2020103075,シャンパンカラー,牡,5,栗毛,1,2012104511,ドゥラメンテ,2015110048,メモリアルライフ,000a0136f5,Reckless Abandon,差,00422,内田博,58.0,0,01119,田中剛,015008,青山洋一,393126,社台ファーム,0,社台Ｆ,33.6,,,美浦,514,+,2,,6,6,,,1:33.2,14,73.9,1/2,17-17,,,0,0,87.3,13,,M,1,,,,,2025-06-09 10:41:04
202505030211,20250608,19,10,5,2021107171,ジャンタルマンタル,牡,4,黒鹿毛,2,000a014a1a,パレスマリス,000a01b4fc,インディアマントゥアナ,000a013c87,Wilburn,先,01088,川田,58.0,0,01117,高野,415800,社台レースホース,393126,社台ファーム,0,社台Ｆ,34.2,,,栗東,498,-,5,,1,1,,,1:32.7,2,4.3,,3-3,,,0,0,4.1,2,,M,1,,,,,2025-06-09 10:41:04
