race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202405010711,20240217,3,1,1,2018105074,ワンダフルタウン,牡,6,鹿毛,2,2007103143,ルーラーシップ,2012104763,シーオブラブ,2002100816,ディープインパクト,差,05386,戸崎圭,57.0,0,01129,高橋忠,872800,三田昌宏,373126,ノーザンファーム,0,ノーザンＦ,34.6,,,栗東,474,-,2,,6,6,,,3:31.3,7,29.2,1.1/2,8-8-8-7,,,0,1,28.5,7,,S,1,,,,,2024-02-18 19:16:03
202405010711,20240217,1,2,2,2016102201,ヒュミドール,セ,8,鹿毛,1,2008102636,オルフェーヴル,2011103579,アヴェクトワ,000a011135,チチカステナンゴ,差,01077,石橋脩,56.0,0,01171,小手川,866800,サンライズ,900018,宮内牧場,0,宮内牧場,37.1,,,美浦,480,+,8,,10,10,,,3:33.0,8,38.6,クビ,1-1-1-1,,,0,1,21.3,6,,S,1,,,,,2024-02-18 19:16:03
202405010711,20240217,10,3,3,2020102190,トロピカルライト,牝,4,黒鹿毛,1,2010105827,キズナ,2007106095,トロピカルスイーツ,000a00013a,フレンチデピュティ,差,01117,丸田,49.0,0,01064,宗像,371009,高橋文男,713325,本間牧場,0,本間牧場,33.9,,,美浦,476,-,2,,5,5,,,3:31.0,6,16.5,3/4,10-10-10-10,,,0,0,29.8,8,,S,1,,1,,,2024-10-31 18:20:20
202405010711,20240217,6,4,4,2019104089,メイショウユズルハ,牡,5,鹿毛,2,000a0113a1,ディスクリートキャット,2007101796,メイショウコブシ,1995103211,スペシャルウィーク,先,01085,松岡,55.0,0,01066,岡田,523005,松本好雄,400018,三嶋牧場,1,三嶋牧場,36.1,,,栗東,490,-,4,,8,8,,,3:32.4,10,167.0,5,3-3-3-3,,,0,1,163.9,10,,S,1,,,,,2024-10-10 18:39:16
202405010711,20240217,8,5,5,2019105312,ワープスピード,牡,5,鹿毛,1,000a013b82,ドレフォン,2011103897,ディープラヴ,2002100816,ディープインパクト,差,01179,菅原明,56.0,0,01088,高木,518002,山田弘,373126,ノーザンファーム,1,ノーザンＦ,33.7,,,美浦,504,,0,,3,3,,,3:30.4,3,5.0,1.1/4,7-7-7-7,,,0,1,4.8,3,,S,1,,,,,2025-02-20 18:16:03
202405010711,20240217,9,6,6,2020100254,ニシノレヴナント,セ,4,栗毛,1,2011103722,ネロ,2014102696,ニシノアモーレ,2005190006,コンデュイット,差,01096,大野,55.0,0,00423,上原博,897009,西山茂行,043063,タツヤファーム,0,タツヤＦ,34.6,,,美浦,494,,0,,7,7,,,3:31.6,4,6.8,2,9-9-9-9,,,0,0,7.3,4,,S,1,,,,,2025-05-29 18:20:41
202405010711,20240217,2,7,7,2016104887,ハーツイストワール,牡,8,黒鹿毛,1,2001103038,ハーツクライ,2004105815,レツィーナ,000a000d9d,キャプテンスティーヴ,差,01075,田辺,57.0,0,00399,国枝,399009,嶋田賢,373126,ノーザンファーム,0,ノーザンＦ,34.4,,,美浦,482,-,4,,4,4,,,3:30.9,5,14.0,3,5-6-5-5,,,0,0,12.4,5,,S,1,,,,,2024-02-18 19:16:03
202405010711,20240217,7,8,7,2019105207,サリエラ,牝,5,鹿毛,1,2002100816,ディープインパクト,000a0121c3,サロミナ,000a00fe91,Lomitas,差,05339,ルメール,55.5,0,00399,国枝,506800,シルクレーシング,373126,ノーザンファーム,0,ノーザンＦ,33.9,,,美浦,432,+,10,,2,2,,,3:30.2,1,2.6,クビ,4-3-3-3,,,0,1,2.9,2,,S,1,,,,,2025-01-13 17:28:16
202405010711,20240217,4,9,8,2018106545,テーオーロイヤル,牡,6,鹿毛,2,2013105915,リオンディーズ,2008101769,メイショウオウヒ,1998101554,マンハッタンカフェ,差,01144,菱田,58.5,0,01066,岡田,304008,小笹公也,400018,三嶋牧場,0,三嶋牧場,33.7,,,栗東,452,+,2,,1,1,,,3:30.2,2,3.1,,5-5-5-5,,,0,1,2.3,1,,S,1,,,,,2024-04-21 17:32:24
202405010711,20240217,5,10,8,2019101629,グランスラムアスク,牝,5,鹿毛,2,2002100816,ディープインパクト,000a012f0e,ジェニサ,000a001a98,Storm Cat,大,05643,キング,52.0,0,01075,矢作,037803,廣崎利洋ＨＤ,913124,下河辺牧場,1,下河辺牧場,36.9,,,栗東,476,+,6,,9,9,,,3:33.0,9,42.6,3.1/2,2-2-2-2,,,0,1,39.7,9,,S,1,,,,,2024-10-17 18:24:32
