race_id,kaisai_date,seq,umaban,wakuban,horse_id,horse_name,sex,age,keiro,tozai,sire_id,sire_name,mare_id,mare_name,bms_id,bms_name,kyaku,jockey_cd,jockey_name,futan,minarai,trainer_cd,trainer_name,owner_cd,owner_name,breeder_cd,breeder_name,blinker,seisan,harontimel3,syozoku_cd,syozoku_name,trainer_syozoku,weight,weight_fugo,weight_sa,ijyo,nyusen,kakutei,dochaku,dochaku_tosu,time,ninki,odds,chakusa,corner,past,norikawari,first_time,change_jockey,yoso_odds,yoso_ninki,horse_symbol,pace,is_soutei,b_first_time,change_trainer,change_sex,change_owner,update_datetime
202406050811,20241222,19,1,1,2021105143,ダノンデサイル,牡,3,栗毛,2,2010104155,エピファネイア,000a013daa,トップデサイル,000a010687,Congrats,差,00660,横山典,56.0,0,01164,安田,619800,ダノックス,393126,社台ファーム,0,社台Ｆ,35.4,,,栗東,520,-,2,,3,3,,,2:32.0,2,4.0,1.1/2,1-1-1-1,,,0,0,3.8,2,,S,1,,,,,2025-01-23 18:20:10
202406050811,20241222,10,2,1,2019105283,ドウデュース,牡,5,鹿毛,2,2001103038,ハーツクライ,000a0137a4,ダストアンドダイヤモンズ,000a010544,Vindication,追,00666,武豊,58.0,0,01061,友道,002803,キーファーズ,373126,ノーザンファーム,0,ノーザンＦ,,,,栗東,0,,0,取消,,,,,,9999,-2.0,,-,,,0,0,19.4,9,,S,1,,,,,2024-12-23 10:41:04
202406050811,20241222,21,3,2,2021105436,アーバンシック,牡,3,栗毛,1,2014106083,スワーヴリチャード,2013106141,エッジースタイル,000a011996,ハービンジャー,差,05339,ルメール,56.0,0,01147,武井,506800,シルクレーシング,373126,ノーザンファーム,0,ノーザンＦ,35.1,,,美浦,516,+,6,,6,6,,,2:32.3,1,2.8,アタマ,7-8-11-8,,,0,0,2.6,1,,S,1,,,,,2025-06-08 17:31:24
202406050811,20241222,14,4,2,2019105748,ブローザホーン,牡,5,鹿毛,2,2010104155,エピファネイア,2011100647,オートクレール,1999106756,デュランダル,差,01179,菅原明,58.0,0,01176,吉岡,851009,岡田牧雄,233071,岡田スタッド,0,岡田スタツド,35.7,,,栗東,432,+,2,,12,12,,,2:33.1,11,35.1,3.1/2,10-11-13-13,,,0,0,27.9,12,,S,1,,,,,2025-04-27 18:04:22
202406050811,20241222,16,5,3,2020102781,ベラジオオペラ,牡,4,鹿毛,2,2008103552,ロードカナロア,2012104154,エアルーティーン,000a011996,ハービンジャー,大,01140,横山和,58.0,0,01168,上村,121031,林田祥来,393126,社台ファーム,0,社台Ｆ,35.5,,,栗東,512,-,2,,4,4,,,2:32.1,3,7.1,1/2,2-2-2-2,,,0,0,6.4,3,,S,1,,,,,2025-06-08 17:31:25
202406050811,20241222,12,6,3,2019105552,ローシャムパーク,牡,5,鹿毛,1,000a011996,ハービンジャー,2010104041,レネットグルーヴ,2001103460,キングカメハメハ,差,05626,マーカンド,58.0,0,01162,田中博,226800,サンデーレーシング,373126,ノーザンファーム,0,ノーザンＦ,35.2,,,美浦,506,,999,,7,7,,,2:32.3,7,17.2,ハナ,12-11-9-8,,,0,1,11.6,5,,S,1,,,,,2025-06-08 17:31:25
202406050811,20241222,8,7,4,2019104740,スターズオンアース,牝,5,黒鹿毛,1,2012104511,ドゥラメンテ,000a013892,サザンスターズ,000a00211c,Smart Strike,先,01088,川田,56.0,0,01118,高柳瑞,415800,社台レースホース,393126,社台ファーム,0,社台Ｆ,36.7,,,美浦,498,-,2,,14,14,,,2:33.6,8,17.6,2,3-5-5-13,,,0,0,13.4,6,,S,1,,,,,2024-12-23 10:41:04
202406050811,20241222,22,8,4,2021105898,レガレイラ,牝,3,鹿毛,1,2014106083,スワーヴリチャード,2012104903,ロカ,000a011996,ハービンジャー,差,05386,戸崎圭,54.0,0,01126,木村,226800,サンデーレーシング,373126,ノーザンファーム,0,ノーザンＦ,34.9,,,美浦,468,-,4,,1,1,,,2:31.8,4,10.9,,6-5-5-3,,,0,1,13.9,8,,S,1,,,,,2025-06-08 17:31:25
202406050811,20241222,3,9,5,2017102170,ディープボンド,牡,7,青鹿毛,2,2010105827,キズナ,2008105100,ゼフィランサス,1995104427,キングヘイロー,先,00732,幸,58.0,0,01058,大久保,041002,前田晋二,400317,村田牧場,0,村田牧場,36.7,,,栗東,502,-,14,,13,13,,,2:33.3,12,49.7,1,3-2-2-3,,,0,0,50.7,13,,S,1,,,,,2024-12-23 10:41:04
202406050811,20241222,5,10,5,2018104541,プログノーシス,牡,6,鹿毛,2,2002100816,ディープインパクト,000a012809,ヴェルダ,000a010bee,Observatory,差,01122,三浦,58.0,0,01137,中内田,415800,社台レースホース,393126,社台ファーム,0,社台Ｆ,35.3,,,栗東,474,,999,,11,11,,,2:32.6,6,16.4,アタマ,14-14-13-10,,,0,1,13.6,7,,S,1,,,,,2025-03-13 18:01:22
